./008/kringlan_3-1489224648.png 1 147 170 26 21
./008/kringlan_3-1489224708.png 0
./008/kringlan_3-1489224768.png 1 191 236 46 47
./008/kringlan_3-1489224829.png 1 82 315 87 76
./008/kringlan_3-1489224889.png 0
./008/kringlan_3-1489224950.png 2 182 231 51 55 149 164 32 28
./008/kringlan_3-1489225010.png 0
./008/kringlan_3-1489225070.png 1 37 231 53 41
./008/kringlan_3-1489225131.png 0
./008/kringlan_3-1489225191.png 1 132 178 30 24
./008/kringlan_3-1489225252.png 1 150 184 38 31
./008/kringlan_3-1489225312.png 1 178 179 29 22
./008/kringlan_3-1489225372.png 0
./008/kringlan_3-1489225432.png 0
./008/kringlan_3-1489225493.png 0
./008/kringlan_3-1489225553.png 0
./008/kringlan_3-1489225613.png 0
./008/kringlan_3-1489225673.png 0
./008/kringlan_3-1489225733.png 0
./008/kringlan_3-1489225794.png 0
