./011/kringlan_3-1489308235.png 1 136 199 47 46
./011/kringlan_3-1489308295.png 0
./011/kringlan_3-1489308356.png 1 121 202 114 184
./011/kringlan_3-1489308416.png 0
./011/kringlan_3-1489308476.png 0
./011/kringlan_3-1489308537.png 0
./011/kringlan_3-1489308597.png 0
./011/kringlan_3-1489308657.png 0
./011/kringlan_3-1489308717.png 0
./011/kringlan_3-1489308777.png 0
./011/kringlan_3-1489308838.png 0
./011/kringlan_3-1489308898.png 0
./011/kringlan_3-1489308958.png 0
./011/kringlan_3-1489309018.png 1 215 150 49 67
./011/kringlan_3-1489309079.png 0
./011/kringlan_3-1489309139.png 0
./011/kringlan_3-1489309200.png 0
./011/kringlan_3-1489309260.png 0
./011/kringlan_3-1489309320.png 1 203 236 45 47
./011/kringlan_3-1489309380.png 0
